,ID,type,AP,DV,ML,R,parent,area_ID,area_name,name_use,bratch_ID,side,terminal
0,1,1,6571.28,6070.98,2779.66,1.89453125,-1,303,BLAa,BLA,1,left,0
65,66,3,6570.48,6066.88,2779.879999999999,0.0234375,1,303,BLAa,BLA,2,left,0
66,67,3,6571.42,6066.1,2778.74,3.25,66,303,BLAa,BLA,2,left,0
67,68,3,6573.02,6065.78,2778.0599999999995,3.33203125,67,303,BLAa,BLA,2,left,0
68,69,3,6573.5,6065.4,2776.82,3.38671875,68,303,BLAa,BLA,2,left,0
69,70,3,6576.08,6065.22,2776.2000000000007,1.54296875,69,303,BLAa,BLA,2,left,0
70,71,3,6578.18,6065.1,2776.24,0.43359375,70,303,BLAa,BLA,2,left,0
71,72,3,6580.2,6064.34,2776.34,0.0234375,71,303,BLAa,BLA,2,left,0
72,73,3,6581.98,6063.66,2776.459999999999,0.43359375,72,303,BLAa,BLA,2,left,0
73,74,3,6585.28,6063.34,2776.540000000001,0.37890625,73,303,BLAa,BLA,2,left,0
74,75,3,6587.08,6063.56,2776.84,0.4609375,74,303,BLAa,BLA,2,left,0
75,76,3,6567.78,6071.12,2779.58,0.03515625,1,303,BLAa,BLA,3,left,0
76,77,3,6565.96,6070.2,2779.4400000000005,1.921875,76,303,BLAa,BLA,3,left,0
77,78,3,6565.14,6068.1,2779.5599999999995,2.24609375,77,303,BLAa,BLA,3,left,0
78,79,3,6564.6,6067.24,2775.34,4.19921875,78,303,BLAa,BLA,3,left,0
79,80,3,6564.12,6067.2,2774.3,4.08984375,79,303,BLAa,BLA,3,left,0
80,81,3,6562.16,6067.28,2774.0599999999995,1.76171875,80,303,BLAa,BLA,3,left,0
81,82,3,6560.48,6067.36,2774.040000000001,0.40625,81,303,BLAa,BLA,3,left,0
82,83,3,6557.62,6068.22,2775.08,0.00390625,82,303,BLAa,BLA,3,left,0
83,84,3,6556.52,6069.74,2775.4,0.2421875,83,303,BLAa,BLA,3,left,0
84,85,3,6567.76,6071.16,2779.5,0.03515625,1,303,BLAa,BLA,4,left,0
85,86,3,6566.4,6071.18,2778.92,2.0859375,85,303,BLAa,BLA,4,left,0
86,87,3,6564.02,6071.98,2777.84,1.921875,86,303,BLAa,BLA,4,left,0
87,88,3,6562.98,6073.62,2776.72,1.4609375,87,303,BLAa,BLA,4,left,0
88,89,3,6562.54,6075.64,2775.76,0.83984375,88,303,BLAa,BLA,4,left,0
89,90,3,6561.94,6077.46,2774.22,0.703125,89,303,BLAa,BLA,4,left,0
90,91,3,6560.82,6079.32,2773.26,0.73046875,90,303,BLAa,BLA,4,left,0
91,92,3,6570.9,6067.4,2779.74,0.03125,1,303,BLAa,BLA,5,left,0
92,93,3,6571.78,6066.54,2778.5,4.03515625,92,303,BLAa,BLA,5,left,0
93,94,3,6572.08,6066.3,2774.7800000000007,5.08984375,93,303,BLAa,BLA,5,left,0
94,95,3,6571.96,6066.1,2773.8,4.578125,94,303,BLAa,BLA,5,left,0
95,96,3,6571.14,6059.86,2774.42,2.00390625,95,303,BLAa,BLA,5,left,0
96,97,3,6571.26,6058.02,2774.66,1.02734375,96,303,BLAa,BLA,5,left,0
97,98,3,6572.4,6057.32,2774.76,0.703125,97,303,BLAa,BLA,5,left,0
169,170,3,6587.34,6063.0,2775.2800000000007,0.0078125,75,303,BLAa,BLA,8,left,0
170,171,3,6588.6,6061.58,2774.6800000000003,0.54296875,170,303,BLAa,BLA,8,left,0
