,ID,type,AP,DV,ML,R,parent,area_ID,area_name,name_use,bratch_ID,side,terminal
0,1,1,7205.0,5497.94,2557.34,4.21875,-1,303,BLAa,BLA,1,left,0
1,2,3,7205.72,5498.64,2556.3,0.22265625,1,303,BLAa,BLA,1,left,0
2,3,3,7205.66,5506.28,2553.2800000000007,2.859375,2,303,BLAa,BLA,1,left,0
3,4,3,7205.66,5508.06,2552.84,2.65234375,3,303,BLAa,BLA,1,left,0
64,65,3,7205.38,5509.0,2550.3,0.03125,4,303,BLAa,BLA,3,left,0
65,66,3,7203.9,5508.64,2551.1399999999994,0.04296875,4,303,BLAa,BLA,4,left,0
66,67,3,7201.2,5510.4,2550.2800000000007,0.875,66,303,BLAa,BLA,4,left,0
67,68,3,7199.2,5511.78,2549.84,0.671875,67,303,BLAa,BLA,4,left,0
91,92,3,7205.46,5504.6,2549.74,1.92578125,65,303,BLAa,BLA,7,left,0
92,93,3,7207.24,5503.54,2549.34,1.89453125,92,303,BLAa,BLA,7,left,0
93,94,3,7210.04,5503.44,2549.3600000000006,1.89453125,93,303,BLAa,BLA,7,left,0
94,95,3,7210.44,5500.74,2547.9400000000005,0.0234375,94,303,BLAa,BLA,7,left,0
95,96,3,7209.6,5497.92,2547.1800000000003,2.1015625,95,303,BLAa,BLA,7,left,0
96,97,3,7207.86,5497.22,2546.92,2.12890625,96,303,BLAa,BLA,7,left,0
97,98,3,7207.32,5497.0,2545.58,1.2265625,97,303,BLAa,BLA,7,left,0
98,99,3,7206.52,5509.42,2550.0599999999995,0.00390625,65,303,BLAa,BLA,8,left,0
99,100,3,7207.34,5512.08,2547.72,0.203125,99,303,BLAa,BLA,8,left,0
100,101,3,7208.64,5513.54,2545.76,0.4375,100,303,BLAa,BLA,8,left,0
101,102,3,7211.5,5514.08,2544.9,0.3515625,101,303,BLAa,BLA,8,left,0
102,103,3,7214.0,5514.06,2544.72,0.3515625,102,303,BLAa,BLA,8,left,0
103,104,3,7216.22,5515.44,2543.66,0.0078125,103,303,BLAa,BLA,8,left,0
104,105,3,7217.62,5517.08,2542.8,0.7890625,104,303,BLAa,BLA,8,left,0
105,106,3,7219.4,5517.44,2541.879999999999,0.69921875,105,303,BLAa,BLA,8,left,0
106,107,3,7221.88,5517.32,2541.5,0.58203125,106,303,BLAa,BLA,8,left,0
