,ID,type,AP,DV,ML,R,parent,area_ID,area_name,name_use,bratch_ID,side,terminal
0,1,1,6423.64,6113.74,2746.879999999999,1.6953125,-1,303,BLAa,BLA,1,left,0
1,2,3,6423.56,6113.16,2748.72,0.01953125,1,303,BLAa,BLA,1,left,0
2,3,3,6422.26,6112.24,2749.2800000000007,1.921875,2,303,BLAa,BLA,1,left,0
3,4,3,6421.12,6110.16,2749.82,2.6796875,3,303,BLAa,BLA,1,left,0
4,5,3,6419.9,6107.82,2750.2800000000007,2.3828125,4,303,BLAa,BLA,1,left,0
5,6,3,6416.88,6106.88,2750.48,2.00390625,5,303,BLAa,BLA,1,left,0
6,7,3,6414.82,6106.92,2750.5,1.8671875,6,303,BLAa,BLA,1,left,0
7,8,3,6413.28,6106.94,2750.540000000001,1.24609375,7,303,BLAa,BLA,1,left,0
8,9,3,6410.84,6105.3,2751.5200000000004,0.00390625,8,303,BLAa,BLA,1,left,0
9,10,3,6409.96,6104.68,2753.16,1.13671875,9,303,BLAa,BLA,1,left,0
10,11,3,6424.14,6115.18,2747.3600000000006,0.015625,1,303,BLAa,BLA,2,left,0
11,12,3,6425.86,6116.22,2747.4400000000005,1.54296875,11,303,BLAa,BLA,2,left,0
12,13,3,6426.5,6117.64,2748.34,0.73046875,12,303,BLAa,BLA,2,left,0
13,14,3,6422.58,6106.32,2747.08,3.57421875,1,303,BLAa,BLA,3,left,0
14,15,3,6421.8,6100.58,2747.6399999999994,4.171875,14,303,BLAa,BLA,3,left,0
15,16,3,6421.52,6098.66,2747.48,2.6015625,15,303,BLAa,BLA,3,left,0
16,17,3,6420.96,6097.34,2744.66,1.59765625,16,303,BLAa,BLA,3,left,0
17,18,3,6420.0,6096.18,2743.32,0.89453125,17,303,BLAa,BLA,3,left,0
18,19,3,6419.46,6095.26,2741.92,0.05078125,18,303,BLAa,BLA,3,left,0
19,20,3,6418.98,6093.44,2739.72,0.7578125,19,303,BLAa,BLA,3,left,0
20,21,3,6418.74,6092.8,2738.26,0.8125,20,303,BLAa,BLA,3,left,0
21,22,3,6426.0,6113.82,2746.1399999999994,0.1953125,1,303,BLAa,BLA,4,left,0
22,23,3,6428.14,6113.82,2746.620000000001,1.4609375,22,303,BLAa,BLA,4,left,0
23,24,3,6429.7,6114.22,2747.2000000000007,0.9765625,23,303,BLAa,BLA,4,left,0
24,25,2,6424.36,6115.46,2745.959999999999,1.81640625,1,303,BLAa,BLA,5,left,0
25,26,2,6425.98,6116.66,2746.24,0.67578125,25,303,BLAa,BLA,5,left,0
26,27,2,6426.6,6118.94,2747.26,0.62109375,26,303,BLAa,BLA,5,left,0
27,28,2,6426.48,6121.98,2746.7000000000007,0.40625,27,303,BLAa,BLA,5,left,0
28,29,2,6425.22,6123.76,2745.879999999999,0.62109375,28,303,BLAa,BLA,5,left,0
29,30,2,6423.72,6125.26,2745.0200000000004,0.32421875,29,303,BLAa,BLA,5,left,0
30,31,2,6422.42,6126.72,2744.26,0.48828125,30,303,BLAa,BLA,5,left,0
31,32,2,6421.32,6129.24,2743.7800000000007,0.43359375,31,303,BLAa,BLA,5,left,0
32,33,2,6421.48,6130.44,2743.620000000001,0.32421875,32,303,BLAa,BLA,5,left,0
33,34,2,6419.12,6130.7,2743.620000000001,0.01953125,33,303,BLAa,BLA,5,left,0
34,35,2,6417.48,6132.54,2743.5,0.9765625,34,303,BLAa,BLA,5,left,0
35,36,2,6417.18,6134.42,2743.48,0.2421875,35,303,BLAa,BLA,5,left,0
36,37,2,6414.48,6136.04,2742.42,0.296875,36,303,BLAa,BLA,5,left,0
37,38,2,6413.0,6137.76,2742.08,0.00390625,37,303,BLAa,BLA,5,left,0
38,39,2,6411.92,6139.86,2741.98,0.6484375,38,303,BLAa,BLA,5,left,0
39,40,2,6411.98,6142.28,2741.6399999999994,0.19140625,39,303,BLAa,BLA,5,left,0
40,41,2,6411.02,6144.92,2741.1000000000004,0.1640625,40,303,BLAa,BLA,5,left,0
41,42,2,6410.46,6148.12,2740.4,0.296875,41,303,BLAa,BLA,5,left,0
42,43,2,6409.38,6150.06,2740.3,0.296875,42,303,BLAa,BLA,5,left,0
43,44,2,6407.44,6152.92,2739.6399999999994,0.43359375,43,303,BLAa,BLA,5,left,0
44,45,2,6407.44,6154.82,2739.58,0.43359375,44,303,BLAa,BLA,5,left,0
45,46,2,6408.44,6157.22,2739.2000000000007,0.00390625,45,303,BLAa,BLA,5,left,0
46,47,2,6409.22,6160.1,2738.6399999999994,0.48828125,46,303,BLAa,BLA,5,left,0
47,48,2,6410.2,6163.12,2738.84,0.1640625,47,303,BLAa,BLA,5,left,0
48,49,2,6411.58,6164.68,2739.72,0.1640625,48,303,BLAa,BLA,5,left,0
49,50,2,6412.7,6166.88,2740.620000000001,0.21484375,49,303,BLAa,BLA,5,left,0
50,51,2,6413.76,6169.3,2740.74,0.296875,50,303,BLAa,BLA,5,left,0
51,52,2,6415.56,6171.3,2740.82,0.296875,51,303,BLAa,BLA,5,left,0
52,53,2,6418.02,6172.38,2740.42,0.2421875,52,303,BLAa,BLA,5,left,0
53,54,2,6419.76,6173.06,2739.540000000001,0.37890625,53,303,BLAa,BLA,5,left,0
54,55,2,6421.22,6173.9,2738.24,0.1640625,54,303,BLAa,BLA,5,left,0
55,56,2,6422.42,6174.1,2736.9,0.296875,55,303,BLAa,BLA,5,left,0
56,57,2,6422.96,6174.44,2735.459999999999,0.40625,56,303,BLAa,BLA,5,left,0
57,58,2,6423.62,6174.84,2732.959999999999,0.26953125,57,303,BLAa,BLA,5,left,0
58,59,2,6423.88,6175.34,2732.3,0.015625,58,303,BLAa,BLA,5,left,0
59,60,2,6424.52,6179.16,2731.58,0.40625,59,303,BLAa,BLA,5,left,0
60,61,2,6425.72,6181.66,2731.26,0.2421875,60,303,BLAa,BLA,5,left,0
61,62,2,6427.74,6184.26,2730.9,0.32421875,61,303,BLAa,BLA,5,left,0
62,63,2,6428.66,6186.62,2730.379999999999,0.4609375,62,303,BLAa,BLA,5,left,0
63,64,2,6428.8,6188.58,2728.6000000000004,0.32421875,63,303,BLAa,BLA,5,left,0
64,65,2,6429.78,6190.28,2726.32,0.4609375,64,303,BLAa,BLA,5,left,0
65,66,2,6431.32,6191.42,2724.84,0.40625,65,303,BLAa,BLA,5,left,0
66,67,2,6432.98,6192.44,2723.48,0.26953125,66,303,BLAa,BLA,5,left,0
67,68,2,6434.86,6193.68,2722.8,0.0078125,67,303,BLAa,BLA,5,left,0
68,69,2,6436.02,6195.72,2721.98,0.515625,68,303,BLAa,BLA,5,left,0
69,70,2,6437.36,6196.8,2721.540000000001,0.296875,69,303,BLAa,BLA,5,left,0
70,71,2,6439.92,6197.64,2721.2000000000007,0.32421875,70,303,BLAa,BLA,5,left,0
71,72,2,6441.76,6197.74,2720.9,0.1640625,71,303,BLAa,BLA,5,left,0
72,73,2,6443.94,6198.98,2719.9,0.19140625,72,303,BLAa,BLA,5,left,0
73,74,2,6445.02,6200.1,2718.66,0.19140625,73,303,BLAa,BLA,5,left,0
74,75,2,6446.86,6200.64,2717.58,0.32421875,74,303,BLAa,BLA,5,left,0
75,76,2,6448.22,6201.04,2716.0,0.37890625,75,303,BLAa,BLA,5,left,0
76,77,2,6449.84,6201.02,2714.1399999999994,0.40625,76,303,BLAa,BLA,5,left,0
